Date,,Open,High ,Low ,Close,Volume
2004.02.03,00:00,1.8224,1.8427,1.819,1.8385,12540
2004.02.04,00:00,1.8387,1.8402,1.8283,1.8319,12276
2004.02.05,00:00,1.8319,1.8428,1.83,1.8345,12216
2004.02.06,00:00,1.8344,1.8519,1.8318,1.8471,12322
2004.02.09,00:00,1.8428,1.8631,1.8415,1.8605,12961
2004.02.10,00:00,1.8609,1.8738,1.8581,1.868,12171
2004.02.11,00:00,1.8679,1.8941,1.8645,1.8933,12431
2004.02.12,00:00,1.8931,1.8958,1.8879,1.8942,11953
2004.02.13,00:00,1.8942,1.899,1.8786,1.885,11796
2004.02.16,00:00,1.8843,1.8922,1.8811,1.889,10193
2004.02.17,00:00,1.889,1.9085,1.8869,1.9051,10949
2004.02.18,00:00,1.905,1.9143,1.8837,1.8912,11675
2004.02.19,00:00,1.8911,1.8981,1.8864,1.8966,12635
2004.02.20,00:00,1.8966,1.9,1.8563,1.8621,12334
2004.02.23,00:00,1.8608,1.8708,1.8455,1.8686,12681
2004.02.24,00:00,1.8686,1.8942,1.8623,1.8902,11686
2004.02.25,00:00,1.8903,1.8948,1.8692,1.8714,12533
2004.02.26,00:00,1.8716,1.8781,1.8549,1.8624,12228
2004.02.27,00:00,1.8623,1.8692,1.8467,1.868,12013
2004.03.01,00:00,1.8672,1.8752,1.8642,1.8699,12021
2004.03.02,00:00,1.87,1.87,1.8346,1.8398,12158
2004.03.03,00:00,1.8398,1.8409,1.8155,1.8299,13413
2004.03.04,00:00,1.8304,1.8378,1.8198,1.8211,13181
2004.03.05,00:00,1.8216,1.8501,1.8171,1.8462,12237
2004.03.08,00:00,1.8466,1.8546,1.842,1.8494,11782
2004.03.09,00:00,1.8494,1.8589,1.822,1.8246,12965
2004.03.10,00:00,1.8244,1.8286,1.7961,1.8024,13187
2004.03.11,00:00,1.8027,1.8156,1.793,1.8097,13660
2004.03.12,00:00,1.8096,1.8115,1.7906,1.8034,12645
2004.03.15,00:00,1.7998,1.812,1.7941,1.804,12055
2004.03.16,00:00,1.8041,1.82,1.8002,1.8128,11848
2004.03.17,00:00,1.8125,1.8184,1.8067,1.8163,11959
2004.03.18,00:00,1.8162,1.8407,1.8156,1.8359,12911
2004.03.19,00:00,1.8359,1.8372,1.8254,1.8335,11748
2004.03.22,00:00,1.8333,1.8502,1.8263,1.8477,11835
2004.03.23,00:00,1.8481,1.8541,1.8406,1.8537,11287
2004.03.24,00:00,1.8533,1.8542,1.8222,1.8239,12260
2004.03.25,00:00,1.8238,1.8263,1.7989,1.8058,12587
2004.03.26,00:00,1.8058,1.8237,1.8004,1.8161,11621
2004.03.29,00:00,1.8135,1.8228,1.8057,1.8192,11920
2004.03.30,00:00,1.8191,1.8304,1.8183,1.8268,11951
2004.03.31,00:00,1.8272,1.8464,1.8248,1.8462,12393
2004.04.01,00:00,1.8463,1.8608,1.8382,1.857,12131
2004.04.02,00:00,1.8572,1.8578,1.8256,1.8293,11990
2004.04.05,00:00,1.8288,1.8308,1.8107,1.8226,11652
2004.04.06,00:00,1.8225,1.8448,1.8195,1.8443,12294
2004.04.07,00:00,1.8442,1.8446,1.8336,1.8401,11599
2004.04.08,00:00,1.8401,1.8469,1.8281,1.833,11400
2004.04.09,00:00,1.8329,1.8349,1.8296,1.8333,6386
2004.04.12,00:00,1.8335,1.8411,1.8307,1.8393,9919
2004.04.13,00:00,1.8393,1.8427,1.8128,1.8189,14745
2004.04.14,00:00,1.8183,1.8191,1.7847,1.7904,15302
2004.04.15,00:00,1.7898,1.7998,1.7762,1.7919,16310
2004.04.16,00:00,1.7917,1.8063,1.7837,1.7983,15826
2004.04.19,00:00,1.7976,1.8146,1.7974,1.8068,10726
2004.04.20,00:00,1.807,1.8079,1.7842,1.7846,12019
2004.04.21,00:00,1.7845,1.7855,1.7657,1.7739,12198
2004.04.22,00:00,1.7738,1.777,1.7615,1.7759,12153
2004.04.23,00:00,1.776,1.7818,1.7642,1.7722,11532
2004.04.26,00:00,1.7714,1.7898,1.7664,1.787,11244
2004.04.27,00:00,1.787,1.7944,1.7817,1.7919,11150
2004.04.28,00:00,1.7921,1.7974,1.7701,1.7723,12551
2004.04.29,00:00,1.7727,1.7817,1.7579,1.774,14819
2004.04.30,00:00,1.7735,1.7811,1.7659,1.7788,14133
2004.05.03,00:00,1.7795,1.7802,1.7687,1.7723,13169
2004.05.04,00:00,1.7716,1.7998,1.7704,1.7967,14500
2004.05.05,00:00,1.7967,1.8022,1.7873,1.7902,15035
2004.05.06,00:00,1.7904,1.7988,1.7875,1.794,14655
2004.05.07,00:00,1.7937,1.8044,1.7822,1.7879,15443
2004.05.10,00:00,1.7859,1.7877,1.7702,1.7742,14334
2004.05.11,00:00,1.774,1.7778,1.7533,1.756,14150
2004.05.12,00:00,1.7568,1.7806,1.7559,1.7732,15136
2004.05.13,00:00,1.7727,1.7752,1.7572,1.7615,15396
2004.05.14,00:00,1.7614,1.7651,1.748,1.7613,14355
2004.05.17,00:00,1.7606,1.775,1.7571,1.7693,14500
2004.05.18,00:00,1.7692,1.7719,1.7612,1.7673,15026
2004.05.19,00:00,1.7674,1.7861,1.7629,1.785,14854
2004.05.20,00:00,1.785,1.785,1.7636,1.7777,15155
2004.05.21,00:00,1.7775,1.7961,1.7732,1.7883,14645
2004.05.24,00:00,1.788,1.794,1.7821,1.7903,14607
2004.05.25,00:00,1.7894,1.8151,1.7888,1.8107,14562
2004.05.26,00:00,1.8107,1.8205,1.8091,1.8147,14562
2004.05.27,00:00,1.8142,1.8404,1.81,1.8375,14865
2004.05.28,00:00,1.8374,1.8427,1.8293,1.8322,14385
2004.05.31,00:00,1.8348,1.8376,1.8296,1.8333,12267
2004.06.01,00:00,1.8328,1.8418,1.8276,1.8403,14837
2004.06.02,00:00,1.8397,1.8492,1.8304,1.8329,14419
2004.06.03,00:00,1.8329,1.8436,1.8284,1.8402,14808
2004.06.04,00:00,1.8408,1.8456,1.8316,1.841,13868
2004.06.07,00:00,1.8413,1.8482,1.8347,1.8413,14524
2004.06.08,00:00,1.8408,1.8461,1.8324,1.8375,13733
2004.06.09,00:00,1.8369,1.8422,1.8247,1.8274,15680
2004.06.10,00:00,1.8279,1.8448,1.8188,1.8421,15211
2004.06.11,00:00,1.8421,1.843,1.816,1.8195,13843
2004.06.14,00:00,1.8165,1.8194,1.8042,1.8138,14353
2004.06.15,00:00,1.8137,1.8338,1.8104,1.8335,14387
2004.06.16,00:00,1.8336,1.8355,1.8231,1.8269,14630
2004.06.17,00:00,1.827,1.8391,1.824,1.835,15073
2004.06.18,00:00,1.8352,1.8409,1.8251,1.8384,14154
2004.06.21,00:00,1.8387,1.8413,1.8277,1.8317,13681
2004.06.22,00:00,1.832,1.8352,1.8175,1.8218,14096
2004.06.23,00:00,1.8217,1.8291,1.8139,1.8167,14596
2004.06.24,00:00,1.8173,1.8294,1.81,1.8262,14340
2004.06.25,00:00,1.8262,1.8274,1.8169,1.8272,13821
2004.06.28,00:00,1.8269,1.8342,1.8206,1.83,12812
2004.06.29,00:00,1.8298,1.8308,1.8047,1.8077,13759
2004.06.30,00:00,1.8075,1.8208,1.8011,1.8196,14387
2004.07.01,00:00,1.8195,1.8227,1.8115,1.821,13578
2004.07.02,00:00,1.8205,1.836,1.8164,1.8311,14053
2004.07.05,00:00,1.8317,1.8367,1.8268,1.8284,13179
2004.07.06,00:00,1.8282,1.8445,1.827,1.8408,14171
2004.07.07,00:00,1.8409,1.8583,1.8391,1.8556,13835
2004.07.08,00:00,1.8551,1.859,1.8467,1.85,13510
2004.07.09,00:00,1.85,1.862,1.8488,1.86,12990
2004.07.12,00:00,1.8599,1.8667,1.8567,1.862,13164
2004.07.13,00:00,1.8616,1.8628,1.8517,1.8577,13551
2004.07.14,00:00,1.8576,1.8624,1.8533,1.8571,13155
2004.07.15,00:00,1.8568,1.8575,1.8475,1.8533,12996
2004.07.16,00:00,1.8528,1.876,1.8477,1.8733,13159
2004.07.19,00:00,1.8743,1.8776,1.8666,1.8683,12665
2004.07.20,00:00,1.8684,1.8691,1.8493,1.8526,13413
2004.07.21,00:00,1.8523,1.8553,1.8321,1.8417,13157
2004.07.22,00:00,1.842,1.8497,1.8351,1.8449,13939
2004.07.23,00:00,1.8446,1.8455,1.8299,1.8321,12886
2004.07.26,00:00,1.832,1.843,1.8309,1.8419,12805
2004.07.27,00:00,1.8415,1.8452,1.8199,1.8225,13694
2004.07.28,00:00,1.8221,1.8259,1.8148,1.8247,14327
2004.07.29,00:00,1.8243,1.8292,1.8083,1.8175,14263
2004.07.30,00:00,1.8172,1.8249,1.8123,1.8197,13926
2004.08.02,00:00,1.8233,1.834,1.8193,1.8246,13434
2004.08.03,00:00,1.8247,1.8289,1.8171,1.8247,13331
2004.08.04,00:00,1.8242,1.8269,1.815,1.8259,13786
2004.08.05,00:00,1.8255,1.83,1.8188,1.8241,13085
2004.08.06,00:00,1.8236,1.8469,1.8202,1.8416,14592
2004.08.09,00:00,1.8438,1.8448,1.8377,1.8411,13999
2004.08.10,00:00,1.8404,1.8424,1.8245,1.8261,13165
2004.08.11,00:00,1.8254,1.8325,1.8249,1.8301,12902
2004.08.12,00:00,1.8302,1.8351,1.8195,1.8228,13779
2004.08.13,00:00,1.8226,1.846,1.8132,1.8437,14391
2004.08.16,00:00,1.8442,1.8468,1.8372,1.8406,12949
2004.08.17,00:00,1.8402,1.8442,1.8264,1.8273,13162
2004.08.18,00:00,1.8272,1.8305,1.8204,1.8241,12729
2004.08.19,00:00,1.8243,1.8348,1.8197,1.8318,13419
2004.08.20,00:00,1.8313,1.834,1.8158,1.8189,12037
2004.08.23,00:00,1.8198,1.8201,1.8063,1.8071,12839
2004.08.24,00:00,1.8067,1.8099,1.7883,1.7927,13627
2004.08.25,00:00,1.7926,1.8017,1.7895,1.7959,13335
2004.08.26,00:00,1.7957,1.7991,1.7915,1.7966,13023
2004.08.27,00:00,1.7964,1.8041,1.7887,1.7901,12467
2004.08.30,00:00,1.7905,1.7978,1.7854,1.7953,9213
2004.08.31,00:00,1.7954,1.8068,1.7903,1.8026,9840
2004.09.01,00:00,1.8029,1.804,1.7891,1.793,10623
2004.09.02,00:00,1.7932,1.7978,1.7866,1.7884,12934
2004.09.03,00:00,1.7884,1.7938,1.7736,1.7768,12816
2004.09.06,00:00,1.7751,1.7821,1.7742,1.7799,8582
2004.09.07,00:00,1.78,1.7848,1.7708,1.7737,10067
2004.09.08,00:00,1.7735,1.7908,1.7716,1.787,10928
2004.09.09,00:00,1.7866,1.7898,1.7813,1.7887,10520
2004.09.10,00:00,1.789,1.8029,1.7857,1.7964,11079
2004.09.13,00:00,1.7987,1.8015,1.793,1.7969,9424
2004.09.14,00:00,1.7966,1.8038,1.7941,1.7953,10420
2004.09.15,00:00,1.7953,1.7978,1.7739,1.7764,10155
2004.09.16,00:00,1.7762,1.7954,1.7757,1.7928,9860
2004.09.17,00:00,1.7929,1.7974,1.7892,1.7915,9029
2004.09.20,00:00,1.7921,1.7929,1.7815,1.786,8861
2004.09.21,00:00,1.786,1.8005,1.784,1.7969,8980
2004.09.22,00:00,1.7968,1.8012,1.7873,1.793,9989
2004.09.23,00:00,1.793,1.8048,1.7927,1.7965,9807
2004.09.24,00:00,1.7962,1.8093,1.7947,1.8041,9326
2004.09.27,00:00,1.806,1.8102,1.8027,1.8093,8998
2004.09.28,00:00,1.8095,1.8166,1.8082,1.8134,9645
2004.09.29,00:00,1.8136,1.8137,1.7962,1.7998,9325
2004.09.30,00:00,1.7999,1.8132,1.7954,1.8118,9899
2004.10.01,00:00,1.8119,1.8135,1.7928,1.7982,9306
2004.10.04,00:00,1.7976,1.798,1.7814,1.7841,11001
2004.10.05,00:00,1.7841,1.7881,1.7802,1.7819,9247
2004.10.06,00:00,1.7821,1.789,1.7745,1.7798,9910
2004.10.07,00:00,1.7797,1.7846,1.7763,1.7825,9503
2004.10.08,00:00,1.7825,1.7971,1.7816,1.7949,9863
2004.10.11,00:00,1.7945,1.799,1.7921,1.7987,8100
2004.10.12,00:00,1.7986,1.7995,1.7844,1.7915,9296
2004.10.13,00:00,1.7915,1.7963,1.7839,1.7936,9474
2004.10.14,00:00,1.7935,1.8045,1.7924,1.7966,10172
2004.10.15,00:00,1.7963,1.8071,1.795,1.8037,9561
2004.10.18,00:00,1.8037,1.8073,1.7948,1.798,9005
2004.10.19,00:00,1.7981,1.8058,1.7922,1.8039,9469
2004.10.20,00:00,1.8039,1.8197,1.8008,1.8171,10434
2004.10.21,00:00,1.8173,1.831,1.8154,1.8273,10334
2004.10.22,00:00,1.8274,1.8319,1.8223,1.8287,9405
2004.10.25,00:00,1.8301,1.8451,1.8289,1.8418,10522
2004.10.26,00:00,1.8417,1.8451,1.8331,1.8333,10042
2004.10.27,00:00,1.8335,1.844,1.8251,1.8265,10487
2004.10.28,00:00,1.8266,1.8353,1.8193,1.8302,11019
2004.10.29,00:00,1.83,1.8384,1.8282,1.8378,10060
2004.11.01,00:00,1.839,1.8415,1.8297,1.8334,10131
2004.11.02,00:00,1.8333,1.8426,1.8299,1.8417,10009
2004.11.03,00:00,1.8415,1.8506,1.8316,1.8486,11538
2004.11.04,00:00,1.8488,1.8503,1.841,1.8444,10635
2004.11.05,00:00,1.8442,1.857,1.8307,1.857,11241
2004.11.08,00:00,1.8563,1.862,1.8524,1.8558,10121
2004.11.09,00:00,1.8559,1.8606,1.8509,1.8564,10141
2004.11.10,00:00,1.8565,1.8619,1.8405,1.8459,10937
2004.11.11,00:00,1.8463,1.8484,1.8376,1.8426,9294
2004.11.12,00:00,1.843,1.8593,1.8407,1.8567,9969
2004.11.15,00:00,1.8557,1.859,1.8438,1.848,9593
2004.11.16,00:00,1.848,1.8566,1.8448,1.8541,10071
2004.11.17,00:00,1.8542,1.8633,1.8516,1.8598,9724
2004.11.18,00:00,1.86,1.864,1.8472,1.8477,10464
2004.11.19,00:00,1.8477,1.8616,1.847,1.8598,10185
2004.11.22,00:00,1.8581,1.861,1.8521,1.8604,9034
2004.11.23,00:00,1.8604,1.8732,1.8523,1.8684,10152
2004.11.24,00:00,1.8683,1.8829,1.8672,1.8821,9430
2004.11.25,00:00,1.8821,1.8945,1.8797,1.893,9231
2004.11.26,00:00,1.8931,1.9039,1.8832,1.8933,10336
2004.11.29,00:00,1.8918,1.8968,1.8849,1.8934,10304
2004.11.30,00:00,1.8936,1.9134,1.8867,1.9093,10991
2004.12.01,00:00,1.9094,1.9359,1.9088,1.934,11023
2004.12.02,00:00,1.9339,1.9441,1.9175,1.9239,10810
2004.12.03,00:00,1.924,1.9445,1.9191,1.9434,10011
2004.12.06,00:00,1.9429,1.9447,1.9374,1.9383,9932
2004.12.07,00:00,1.9385,1.9511,1.936,1.9454,9862
2004.12.08,00:00,1.945,1.9462,1.9183,1.9384,11523
2004.12.09,00:00,1.9385,1.9392,1.9142,1.9254,11629
2004.12.10,00:00,1.9253,1.9262,1.9014,1.9117,11178
2004.12.13,00:00,1.9097,1.9275,1.9092,1.9247,10690
2004.12.14,00:00,1.9246,1.9295,1.9196,1.9267,10373
2004.12.15,00:00,1.927,1.9463,1.919,1.942,10591
2004.12.16,00:00,1.9419,1.9552,1.926,1.9326,11908
2004.12.17,00:00,1.9326,1.9448,1.928,1.9416,10783
2004.12.20,00:00,1.9441,1.951,1.9366,1.947,11004
2004.12.21,00:00,1.9469,1.9492,1.9247,1.928,10142
2004.12.22,00:00,1.928,1.9303,1.9098,1.9164,10267
2004.12.23,00:00,1.9163,1.9243,1.9133,1.923,10859
2004.12.24,00:00,1.9231,1.9292,1.9181,1.9237,8623
2004.12.27,00:00,1.923,1.9389,1.9198,1.9337,9005
2004.12.28,00:00,1.9336,1.942,1.9265,1.9286,9959
2004.12.29,00:00,1.9284,1.934,1.9119,1.9178,10811
2004.12.30,00:00,1.9184,1.9292,1.9155,1.9247,10508
2004.12.31,00:00,1.9246,1.9355,1.9139,1.9182,10195
2005.01.03,00:00,1.9192,1.9204,1.8981,1.9056,11154
2005.01.04,00:00,1.9053,1.9085,1.878,1.8819,11105
2005.01.05,00:00,1.8822,1.8899,1.873,1.8844,11427
2005.01.06,00:00,1.8846,1.8858,1.8696,1.8768,11230
2005.01.07,00:00,1.8766,1.8865,1.8645,1.8712,11951
2005.01.10,00:00,1.8701,1.8795,1.8696,1.877,10594
2005.01.11,00:00,1.8775,1.8824,1.8751,1.8791,10606
2005.01.12,00:00,1.8789,1.8942,1.8695,1.8902,10467
2005.01.13,00:00,1.8902,1.8931,1.8793,1.8813,10477
2005.01.14,00:00,1.8813,1.8826,1.8638,1.8705,11596
2005.01.17,00:00,1.8704,1.8753,1.8576,1.8582,9191
2005.01.18,00:00,1.858,1.874,1.8523,1.8653,11405
2005.01.19,00:00,1.8654,1.8831,1.8627,1.8703,10853
2005.01.20,00:00,1.8702,1.8755,1.8636,1.8723,11146
2005.01.21,00:00,1.8724,1.8811,1.8612,1.8771,10939
2005.01.24,00:00,1.8785,1.884,1.874,1.8785,10581
2005.01.25,00:00,1.8783,1.8811,1.8623,1.8643,10678
2005.01.26,00:00,1.8643,1.8858,1.8634,1.8817,10966
2005.01.27,00:00,1.8822,1.8932,1.8793,1.8896,10613
2005.01.28,00:00,1.8892,1.8918,1.8784,1.8875,10603
2005.01.31,00:00,1.8853,1.8886,1.8786,1.8839,10354
2005.02.01,00:00,1.884,1.8868,1.8776,1.883,10151
2005.02.02,00:00,1.8833,1.889,1.8822,1.8866,10085
2005.02.03,00:00,1.8865,1.8916,1.8769,1.8818,10536
2005.02.04,00:00,1.8817,1.8922,1.8728,1.8747,10763
2005.02.07,00:00,1.872,1.8754,1.8547,1.8563,10499
2005.02.08,00:00,1.8558,1.86,1.8509,1.8537,10291
2005.02.09,00:00,1.8536,1.8646,1.8524,1.8587,10698
2005.02.10,00:00,1.8588,1.8733,1.8507,1.8682,10807
2005.02.11,00:00,1.8686,1.8712,1.8624,1.8697,9304
2005.02.14,00:00,1.8697,1.8919,1.8677,1.8871,10595
2005.02.15,00:00,1.8871,1.8979,1.8831,1.8954,10867
2005.02.16,00:00,1.8954,1.8963,1.8753,1.8843,11276
2005.02.17,00:00,1.8844,1.896,1.8835,1.8951,10037
2005.02.18,00:00,1.8951,1.8974,1.8892,1.8943,9905
2005.02.21,00:00,1.8934,1.9001,1.8906,1.8961,8408
2005.02.22,00:00,1.8961,1.9139,1.8952,1.9104,10761
2005.02.23,00:00,1.9104,1.9135,1.9042,1.9075,11137
2005.02.24,00:00,1.9075,1.9144,1.9015,1.909,11168
2005.02.25,00:00,1.9089,1.92,1.9063,1.919,10348
2005.02.28,00:00,1.9173,1.9262,1.9163,1.9202,10248
2005.03.01,00:00,1.9203,1.9231,1.9169,1.9203,10236
2005.03.02,00:00,1.9204,1.9211,1.9078,1.9133,10028
2005.03.03,00:00,1.9134,1.9141,1.9057,1.9066,9590
2005.03.04,00:00,1.9067,1.9276,1.9054,1.9227,9679
2005.03.07,00:00,1.923,1.9253,1.9112,1.9152,9224
2005.03.08,00:00,1.9151,1.9328,1.9129,1.9299,10235
2005.03.09,00:00,1.9297,1.9322,1.92,1.9244,10568
2005.03.10,00:00,1.9246,1.9308,1.9205,1.9217,11107
2005.03.11,00:00,1.9216,1.9293,1.9163,1.9262,10801
2005.03.14,00:00,1.9264,1.9278,1.9099,1.9133,10178
2005.03.15,00:00,1.9136,1.9258,1.9111,1.9127,10704
2005.03.16,00:00,1.9127,1.9295,1.911,1.9274,10760
2005.03.17,00:00,1.9275,1.9285,1.9184,1.9253,10531
2005.03.18,00:00,1.9251,1.9254,1.9125,1.9221,9833
2005.03.21,00:00,1.9198,1.9203,1.8942,1.8968,10270
2005.03.22,00:00,1.8967,1.9025,1.8799,1.8858,10624
2005.03.23,00:00,1.8858,1.8888,1.8661,1.8693,11026
2005.03.24,00:00,1.8693,1.8742,1.8671,1.8693,10545
2005.03.25,00:00,1.8691,1.8725,1.8676,1.8712,7591
2005.03.28,00:00,1.8705,1.8707,1.8593,1.8667,9403
2005.03.29,00:00,1.867,1.8768,1.865,1.874,10300
2005.03.30,00:00,1.8741,1.885,1.8738,1.8784,10734
2005.03.31,00:00,1.8784,1.8921,1.8754,1.8904,10675
2005.04.01,00:00,1.8901,1.8979,1.876,1.8816,11031
2005.04.04,00:00,1.8782,1.8808,1.8709,1.8762,9587
2005.04.05,00:00,1.8761,1.8819,1.8717,1.8798,9930
2005.04.06,00:00,1.8797,1.885,1.8741,1.8808,10530
2005.04.07,00:00,1.8804,1.8862,1.868,1.8708,10641
2005.04.08,00:00,1.8707,1.8862,1.8671,1.8862,9717
2005.04.11,00:00,1.8849,1.8936,1.8812,1.8908,9619
2005.04.12,00:00,1.8908,1.8957,1.8829,1.8919,10194
2005.04.13,00:00,1.892,1.8958,1.8872,1.8944,10514
2005.04.14,00:00,1.8942,1.895,1.8757,1.8798,10984
2005.04.15,00:00,1.88,1.895,1.8771,1.893,10858
2005.04.18,00:00,1.8934,1.9059,1.8883,1.9041,10136
2005.04.19,00:00,1.904,1.921,1.9,1.9174,12461
2005.04.20,00:00,1.9171,1.922,1.9097,1.9197,12602
2005.04.21,00:00,1.9197,1.9218,1.9063,1.9075,12677
2005.04.22,00:00,1.9075,1.9172,1.9055,1.9143,11341
2005.04.25,00:00,1.9169,1.9177,1.9079,1.9113,11976
2005.04.26,00:00,1.9111,1.9134,1.902,1.9058,11842
2005.04.27,00:00,1.9057,1.9099,1.8987,1.9036,11965
2005.04.28,00:00,1.9036,1.9108,1.9015,1.9073,12336
2005.04.29,00:00,1.9072,1.9163,1.9054,1.9086,12549
2005.05.02,00:00,1.9066,1.907,1.8925,1.895,10562
2005.05.03,00:00,1.8949,1.8961,1.8884,1.8921,12104
2005.05.04,00:00,1.8924,1.9037,1.892,1.9026,12779
2005.05.05,00:00,1.9027,1.9079,1.8995,1.9035,11900
2005.05.06,00:00,1.9029,1.9037,1.8895,1.8913,11814
2005.05.09,00:00,1.8907,1.8914,1.8805,1.8857,11805
2005.05.10,00:00,1.8854,1.8859,1.8762,1.8824,11910
2005.05.11,00:00,1.8824,1.8915,1.8695,1.8722,12693
2005.05.12,00:00,1.8719,1.874,1.8602,1.8646,12711
2005.05.13,00:00,1.8641,1.8662,1.8482,1.8493,11896
2005.05.16,00:00,1.8506,1.8511,1.8331,1.8378,12089
2005.05.17,00:00,1.8379,1.8431,1.832,1.8352,12637
2005.05.18,00:00,1.8352,1.8416,1.8292,1.8395,12407
2005.05.19,00:00,1.8395,1.8437,1.8321,1.8354,12386
2005.05.20,00:00,1.8353,1.8394,1.8233,1.8266,11545
2005.05.23,00:00,1.825,1.8318,1.824,1.8293,11209
2005.05.24,00:00,1.8292,1.8361,1.826,1.8277,11931
2005.05.25,00:00,1.8277,1.834,1.8247,1.8316,11939
2005.05.26,00:00,1.8316,1.833,1.8187,1.8204,12087
2005.05.27,00:00,1.8203,1.8276,1.8198,1.8244,11021
2005.05.30,00:00,1.8241,1.8259,1.8195,1.8236,10413
2005.05.31,00:00,1.8232,1.826,1.8103,1.8173,13270
2005.06.01,00:00,1.8173,1.8229,1.8076,1.8118,12799
2005.06.02,00:00,1.8116,1.8208,1.8082,1.8166,12613
2005.06.03,00:00,1.8162,1.8242,1.8097,1.8153,12275
2005.06.06,00:00,1.8131,1.8253,1.8126,1.8241,11810
2005.06.07,00:00,1.8241,1.8359,1.8204,1.8349,12184
2005.06.08,00:00,1.835,1.8405,1.8221,1.8234,14888
2005.06.09,00:00,1.8233,1.8289,1.8173,1.8207,14620
2005.06.10,00:00,1.8208,1.8266,1.8107,1.8126,14310
2005.06.13,00:00,1.8118,1.8131,1.7999,1.8076,15318
2005.06.14,00:00,1.8076,1.8158,1.803,1.8063,14212
2005.06.15,00:00,1.8064,1.8251,1.8045,1.8229,15178
2005.06.16,00:00,1.8231,1.8291,1.8168,1.8232,14899
2005.06.17,00:00,1.8231,1.8312,1.8189,1.8312,14462
2005.06.20,00:00,1.824,1.8291,1.821,1.8254,12397
2005.06.21,00:00,1.8255,1.8302,1.8164,1.8289,15234
2005.06.22,00:00,1.8288,1.8335,1.8177,1.8219,15180
2005.06.23,00:00,1.822,1.8237,1.8137,1.8151,15011
2005.06.24,00:00,1.8152,1.8253,1.812,1.824,12937
2005.06.27,00:00,1.8231,1.8318,1.822,1.8291,13230
2005.06.28,00:00,1.8291,1.83,1.8142,1.8169,14042
2005.06.29,00:00,1.8166,1.8183,1.7994,1.8068,14507
2005.06.30,00:00,1.8068,1.8107,1.7871,1.7908,14935
2005.07.01,00:00,1.7905,1.792,1.7667,1.768,13303
2005.07.04,00:00,1.7603,1.7657,1.7569,1.7581,11258
2005.07.05,00:00,1.7583,1.7623,1.7504,1.7566,14521
2005.07.06,00:00,1.7564,1.7613,1.7517,1.7522,13849
2005.07.07,00:00,1.7525,1.7546,1.7399,1.7439,15525
2005.07.08,00:00,1.7439,1.7444,1.731,1.7384,13666
2005.07.11,00:00,1.7369,1.7594,1.7358,1.758,14718
2005.07.12,00:00,1.7577,1.7793,1.755,1.7779,16299
2005.07.13,00:00,1.778,1.7788,1.7526,1.7634,15149
2005.07.14,00:00,1.7636,1.7649,1.7544,1.7567,15097
2005.07.15,00:00,1.7567,1.764,1.7506,1.751,13356
2005.07.18,00:00,1.7502,1.7561,1.7453,1.7481,12586
2005.07.19,00:00,1.7482,1.7494,1.734,1.7398,13785
2005.07.20,00:00,1.7399,1.7458,1.7271,1.7407,16058
2005.07.21,00:00,1.7407,1.7619,1.7398,1.7528,15072
2005.07.22,00:00,1.7528,1.7576,1.7357,1.7401,14926
2005.07.25,00:00,1.7378,1.7476,1.7331,1.7472,11328
2005.07.26,00:00,1.7472,1.7473,1.7348,1.7377,14064
2005.07.27,00:00,1.7377,1.7478,1.7334,1.7434,13810
2005.07.28,00:00,1.7435,1.7599,1.7404,1.7556,12226
2005.07.29,00:00,1.7556,1.7615,1.7515,1.7574,14400
2005.08.01,00:00,1.7556,1.7734,1.754,1.7667,12822
2005.08.02,00:00,1.7668,1.7756,1.7666,1.7713,13721
2005.08.03,00:00,1.7714,1.7834,1.765,1.7775,12085
2005.08.04,00:00,1.7774,1.7829,1.7712,1.7807,12182
2005.08.05,00:00,1.7808,1.7828,1.7715,1.7784,13262
2005.08.08,00:00,1.7763,1.7905,1.7727,1.7844,12846
2005.08.09,00:00,1.7843,1.792,1.782,1.7874,12873
2005.08.10,00:00,1.7874,1.798,1.7863,1.7969,13410
2005.08.11,00:00,1.797,1.8134,1.7948,1.8112,14245
2005.08.12,00:00,1.8111,1.818,1.8073,1.8148,13769
2005.08.15,00:00,1.816,1.8167,1.8072,1.8111,12468
2005.08.16,00:00,1.8109,1.8148,1.8038,1.8102,14627
2005.08.17,00:00,1.81,1.8131,1.8017,1.8063,14486
2005.08.18,00:00,1.8062,1.8094,1.7914,1.7935,12606
2005.08.19,00:00,1.7935,1.798,1.789,1.7951,11729
2005.08.22,00:00,1.7966,1.8051,1.7939,1.8009,11810
2005.08.23,00:00,1.8008,1.8024,1.7962,1.8006,11918
2005.08.24,00:00,1.8007,1.8032,1.7906,1.8004,12449
2005.08.25,00:00,1.8004,1.8086,1.7977,1.8026,12538
2005.08.26,00:00,1.8024,1.8101,1.7989,1.8014,12049
2005.08.29,00:00,1.8018,1.809,1.7925,1.7954,12054
2005.08.30,00:00,1.7953,1.7969,1.7819,1.7857,12510
2005.08.31,00:00,1.7857,1.806,1.7819,1.8035,12546
2005.09.01,00:00,1.8036,1.8367,1.8004,1.8338,13162
2005.09.02,00:00,1.8335,1.8452,1.83,1.8438,13044
2005.09.05,00:00,1.8398,1.8503,1.8372,1.8437,12178
2005.09.06,00:00,1.8438,1.8471,1.8372,1.8418,13382
